"character","age_m_valar","age_f_valar","nr_m_valar","nr_f_valar","nr_m_conc","nr_f_conc","m_valar_users","f_valar_users","valence","arousal","dominance","concreteness","imageability","significance","origin","valence_m","arousal_m","dominance_m","concreteness_m","imageability_m","significance_m","origin_m","valence_f","arousal_f","dominance_f","concreteness_f","imageability_f","significance_f","origin_f","tones"
"厄","27.6875","29.8333333333333","16","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","3.29411764705882","5.91176470588235","3.88235294117647","6.96969696969697","3.72727272727273","4.33333333333333","4.15151515151515","3.0625","6","4.3125","7.05555555555556","3.66666666666667","4.61111111111111","3.72222222222222","3.5","5.83333333333333","3.5","6.86666666666667","3.8","4","4.66666666666667","3"
"铸","27.8823529411765","29.8333333333333","17","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.54285714285714","4.8","5.57142857142857","4.0625","5.25","5.34375","6.09375","5.58823529411765","4.58823529411765","5.52941176470588","4.52941176470588","5.05882352941176","5","6.11764705882353","5.5","5","5.61111111111111","3.53333333333333","5.46666666666667","5.73333333333333","6.06666666666667","4"
"攸","27.6875","29.8333333333333","16","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.14705882352941","3.73529411764706","4.88235294117647","6.97058823529412","2.52941176470588","3.82352941176471","5.23529411764706","5.75","3.9375","5.4375","6.77777777777778","2.61111111111111","3.55555555555556","4.44444444444444","4.61111111111111","3.55555555555556","4.38888888888889","7.1875","2.4375","4.125","6.125","1"
"趴","27.6875","29.8333333333333","16","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.67647058823529","4.61764705882353","4.58823529411765","3.57575757575758","6.66666666666667","5.06060606060606","5.36363636363636","4.6875","4.1875","4.4375","3.66666666666667","6.55555555555556","5.38888888888889","5.22222222222222","4.66666666666667","5","4.72222222222222","3.46666666666667","6.8","4.66666666666667","5.53333333333333","1"
"噪","27.6875","29.8235294117647","16","17","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10503,10602,10715,20013,30005,30006,10052","3.39393939393939","6.06060606060606","5.36363636363636","5.73529411764706","5.32352941176471","4.32352941176471","4.08823529411765","3.3125","6.0625","4.625","6.11111111111111","4.5","4.16666666666667","3.77777777777778","3.47058823529412","6.05882352941176","6.05882352941176","5.6","6.06666666666667","4.46666666666667","4.13333333333333","4"
"怅","27.8823529411765","29.8333333333333","17","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","3.37142857142857","5.37142857142857","4.17142857142857","6.78125","4.875","4.71875","3.3125","3.47058823529412","5.41176470588235","3.70588235294118","6.41176470588235","4.58823529411765","4.52941176470588","3.76470588235294","3.27777777777778","5.33333333333333","4.61111111111111","7.2","5.2","4.93333333333333","2.8","4"
"睫","27.8823529411765","29.8333333333333","17","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.31428571428571","4.25714285714286","4.97142857142857","3.27272727272727","5.72727272727273","5.15151515151515","5.42424242424242","5.64705882352941","4.29411764705882","5.05882352941176","3.70588235294118","5.29411764705882","5.17647058823529","5.70588235294118","5","4.22222222222222","4.88888888888889","2.93333333333333","6.53333333333333","5.4","5.4","2"
"毙","27.8823529411765","29.8333333333333","17","18","18","17","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","2.14285714285714","7.37142857142857","3.6","4.77142857142857","5.37142857142857","5.22857142857143","5.45714285714286","2.17647058823529","7.29411764705882","3.05882352941176","4.88888888888889","5.05555555555556","5.72222222222222","5.83333333333333","2.11111111111111","7.44444444444444","4.11111111111111","4.64705882352941","5.70588235294118","4.70588235294118","5.05882352941176","4"
"胚","27.6875","29.8235294117647","16","17","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10503,10602,10715,20013,30005,30006,10052","4.93939393939394","4.06060606060606","4.84848484848485","3.90625","5.40625","5.46875","5.90625","5.125","3.8125","5","4.41176470588235","5.17647058823529","5.52941176470588","6.11764705882353","4.76470588235294","4.29411764705882","4.70588235294118","3.33333333333333","5.66666666666667","5.4","5.66666666666667","1"
"咦","27.8823529411765","29.8333333333333","17","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5","4.42857142857143","4.8","6.34375","3.90625","4.125","4.1875","5.17647058823529","4","4.82352941176471","5.64705882352941","3.88235294117647","4.76470588235294","4.41176470588235","4.83333333333333","4.83333333333333","4.77777777777778","7.13333333333333","3.93333333333333","3.4","3.93333333333333","1"
"磊","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.85714285714286","4.2","5.25714285714286","5.14705882352941","4.5","4.52941176470588","4.91176470588235","5.58823529411765","3.70588235294118","5.47058823529412","5.27777777777778","4.44444444444444","4.16666666666667","4.83333333333333","6.11111111111111","4.66666666666667","5.05555555555556","5.26666666666667","4.26666666666667","5","5.26666666666667","3"
"鸠","27.6875","29.8333333333333","16","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.41176470588235","4.82352941176471","4.97058823529412","2.8125","6.3125","5.15625","5.46875","4.25","5.3125","5.0625","2.70588235294118","6.29411764705882","5.94117647058824","5.58823529411765","4.55555555555556","4.38888888888889","4.88888888888889","2.93333333333333","6.33333333333333","4.26666666666667","5.33333333333333","1"
"胺","27.6875","29.8333333333333","16","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.58823529411765","3.61764705882353","4.64705882352941","5.81818181818182","3.33333333333333","4.84848484848485","5.48484848484848","4.4375","3.875","4.625","5.77777777777778","3.61111111111111","5.38888888888889","5.27777777777778","4.72222222222222","3.38888888888889","4.66666666666667","5.86666666666667","3","4.2","5.73333333333333","4"
"尧","27.6875","29.9473684210526","16","19","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30006,30005,30006,10052","5.25714285714286","4.05714285714286","4.97142857142857","6.66666666666667","3.03030303030303","4.09090909090909","5.66666666666667","5.5","4.375","5.375","6.77777777777778","3.22222222222222","4.33333333333333","5.22222222222222","5.05263157894737","3.78947368421053","4.63157894736842","6.53333333333333","2.8","3.8","6.2","2"
"苔","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5","3.88571428571429","4.8","3.21212121212121","6.93939393939394","4.96969696969697","5.90909090909091","5","3.76470588235294","4.94117647058824","3.66666666666667","6.55555555555556","5.72222222222222","5.77777777777778","5","4","4.66666666666667","2.66666666666667","7.4","4.06666666666667","6.06666666666667","1"
"鼎","27.8823529411765","29.8333333333333","17","18","19","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.97142857142857","5.34285714285714","5.74285714285714","2.97142857142857","6.8","5.48571428571429","6.22857142857143","5.94117647058824","5.41176470588235","5.35294117647059","3.21052631578947","6.42105263157895","5.57894736842105","6.36842105263158","6","5.27777777777778","6.11111111111111","2.66666666666667","7.2","5.46666666666667","6.26666666666667","3"
"碱","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.74285714285714","4.31428571428571","4.8","3.52941176470588","5.5","5.35294117647059","5.97058823529412","4.52941176470588","4.17647058823529","4.82352941176471","3.77777777777778","5.77777777777778","5.83333333333333","6.16666666666667","4.94444444444444","4.44444444444444","4.77777777777778","3.2","5.13333333333333","4.86666666666667","5.93333333333333","3"
"汰","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","3.57142857142857","5.2","3.45714285714286","6.17142857142857","4.2","4.65714285714286","5.31428571428571","3.64705882352941","5","3.76470588235294","6.11111111111111","4.11111111111111","4.94444444444444","5.22222222222222","3.5","5.38888888888889","3.16666666666667","6.46666666666667","4.4","4.53333333333333","5.73333333333333","4"
"哨","27.6875","29.8333333333333","16","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.91176470588235","4.58823529411765","5","3.96875","6.0625","4.5","5.625","4.9375","3.875","4.5625","4.76470588235294","5.41176470588235","4.76470588235294","5.94117647058824","4.88888888888889","5.22222222222222","5.38888888888889","3.06666666666667","6.8","4.2","5.26666666666667","1"
"苟","27.6875","29.8333333333333","16","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.29411764705882","4.47058823529412","4.41176470588235","6.54285714285714","3.42857142857143","4.22857142857143","4.85714285714286","4.375","4.6875","4.625","6.38888888888889","3.16666666666667","4.27777777777778","3.77777777777778","4.22222222222222","4.27777777777778","4.22222222222222","6.625","3.8125","4.1875","5.8125","1"
"熄","27.8823529411765","29.8333333333333","17","18","19","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.17142857142857","4.97142857142857","4.31428571428571","4.32352941176471","5.94117647058824","5.23529411764706","6.08823529411765","4.11764705882353","4.82352941176471","4.17647058823529","4.52631578947368","6.10526315789474","5.57894736842105","5.84210526315789","4.22222222222222","5.11111111111111","4.44444444444444","4.06666666666667","5.73333333333333","4.8","6.4","1"
"簧","27.8823529411765","29.8333333333333","17","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.94285714285714","4","5.11428571428571","3.11764705882353","5.85294117647059","4.91176470588235","5.97058823529412","5.29411764705882","3.70588235294118","5.29411764705882","3.22222222222222","5.38888888888889","5.38888888888889","6.16666666666667","4.61111111111111","4.27777777777778","4.94444444444444","3","6.375","4.375","5.75","2"
"撰","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5","4.28571428571429","5.31428571428571","5.14705882352941","4.88235294117647","4.79411764705882","6.08823529411765","5.35294117647059","3.82352941176471","4.70588235294118","5.33333333333333","4.83333333333333","4.77777777777778","6.16666666666667","4.66666666666667","4.72222222222222","5.88888888888889","4.86666666666667","4.86666666666667","4.93333333333333","6.06666666666667","4"
"雀","27.8823529411765","29.8333333333333","17","18","18","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","5.54285714285714","4.54285714285714","4.97142857142857","2.58823529411765","7.23529411764706","5.5","5.97058823529412","5.58823529411765","4.41176470588235","5.11764705882353","2.61111111111111","7.16666666666667","5.83333333333333","6","5.5","4.66666666666667","4.83333333333333","2.46666666666667","7.33333333333333","5.13333333333333","6.13333333333333","1"
"楞","27.6875","29.8333333333333","16","18","18","16","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.29411764705882","4.5","4.5","5.44444444444444","4.75","4.44444444444444","5.02777777777778","4.1875","4.375","4.9375","6.5","4.44444444444444","4.44444444444444","4.72222222222222","4.38888888888889","4.61111111111111","4.11111111111111","4.5","4.875","4.5625","5.625","2"
"咕","27.6875","29.8333333333333","16","18","17","15","10041,n-560,10070,10203,tr-10403,10404,10500,10502,10410,10505,10602,10709,10604,30002,30007,10000000001","10053,10050,10029,10080,10035,101001,10000,71,10406,10421,10421,10503,10602,10715,20013,30005,30006,10052","4.58823529411765","3.97058823529412","4.64705882352941","5.84375","3.875","3.9375","4.8125","4.3125","4","4.375","5.82352941176471","3.82352941176471","4.23529411764706","5.29411764705882","4.83333333333333","3.94444444444444","4.88888888888889","5.86666666666667","3.93333333333333","3.6","4.26666666666667","1"
